Date,Open,High,Low,Close,Adj Close,Volume
2011-02-24,152.609940,154.177826,152.036331,153.699814,105.996307,5970045
2011-02-25,153.977051,155.200760,153.785858,155.143402,106.991837,4726246
2011-02-28,155.219879,155.822174,154.149139,154.761002,106.728142,4992558
2011-03-01,155.975143,155.975143,152.848953,152.934998,105.468903,4584409
2011-03-02,152.418732,154.024857,152.399612,153.116638,105.594116,3569998
2011-03-03,154.321228,156.787766,154.177826,156.290634,107.783028,4244459
2011-03-04,156.214142,157.084137,153.585083,154.713196,106.695206,5136592
2011-03-07,154.493301,155.812622,151.864243,152.896744,105.442543,5556352
2011-03-08,152.676865,156.242828,152.208420,155.143402,106.991837,5632501
2011-03-09,156.281067,160.344162,156.099426,158.565964,109.352196,9504584
2011-03-10,157.399612,157.428299,154.282990,154.894836,106.820427,7365304
2011-03-11,155.258133,156.061188,153.766724,155.286804,107.090744,4467466
2011-03-14,154.072662,154.856598,153.049713,154.292542,106.405083,4498323
2011-03-15,150.430206,152.619507,149.980881,152.026764,104.842560,6773687
2011-03-16,149.636703,150.076477,145.038239,146.271515,100.873566,12756284
2011-03-17,147.227539,147.705551,145.984711,147.399612,101.651497,7715714
2011-03-18,149.617584,150.047806,147.533463,149.034424,102.778908,11976700
2011-03-21,150.707458,152.609940,150.162521,150.745697,103.959061,6050064
2011-03-22,151.587006,151.634796,150.592728,151.051620,104.170036,4509724
2011-03-23,151.051620,153.040146,150.602295,152.514343,105.178772,5002495
2011-03-24,153.183563,153.642441,151.854691,153.001907,105.515038,5382507
2011-03-25,153.900574,155.583176,153.690247,155.047806,106.925926,5594113
2011-03-28,154.435944,155.430206,154.034424,154.273422,106.391907,4155549
2011-03-29,154.244736,155.917786,154.063095,155.717010,107.387436,3615708
2011-03-30,156.357559,156.778198,155.850861,156.405350,107.862160,3550229
2011-03-31,156.214142,156.845123,155.898666,155.898666,107.512711,4038397
2011-04-01,156.500961,157.189301,155.869980,157.045883,108.303871,4583467
2011-04-04,157.189301,157.485657,156.386230,157.026764,108.290688,3373455
2011-04-05,156.606125,157.456985,156.424469,156.778198,108.119270,3778152
2011-04-06,157.112808,157.504776,156.606125,156.826004,108.152237,3948441
2011-04-07,156.883362,157.313583,156.099426,157.151047,108.376427,3835368
2011-04-08,157.122375,157.151047,155.984711,156.835571,108.158844,3477009
2011-04-11,156.252396,156.787766,155.936905,156.739960,108.092903,4329394
2011-04-12,156.175903,156.567871,155.162521,156.070740,107.631386,4038188
2011-04-13,156.759079,157.676865,156.462708,156.739960,108.092903,4374267
2011-04-14,156.634796,158.087952,155.984711,157.715103,108.765404,4915259
2011-04-15,157.743790,159.024857,157.619507,158.900574,109.582924,5530620
2011-04-18,157.399612,158.852768,155.697891,158.642441,109.404907,6444092
2011-04-19,158.422562,159.063095,157.208420,158.126190,109.048882,6848267
2011-04-20,155.927338,158.594650,155.057358,157.504776,108.620308,11392823
2011-04-21,158.346085,161.042068,157.609940,160.879547,110.947693,6441686
2011-04-25,160.277252,161.347992,159.875717,160.296371,110.545509,3748655
2011-04-26,160.602295,161.759079,160.038239,161.080307,111.086143,7635800
2011-04-27,161.195023,163.087952,161.051620,162.877625,112.325661,5543486
2011-04-28,162.514343,163.843216,162.237091,163.269592,112.595978,5321734
2011-04-29,163.575531,165.391968,162.982788,163.078400,112.464111,5844734
2011-05-02,164.541107,165.908218,163.948380,164.579346,113.499222,5644425
2011-05-03,164.435944,165.850861,163.699814,165.267685,113.973892,5238054
2011-05-04,164.780121,165.028687,162.131927,163.116638,112.490479,7207254
2011-05-05,162.973236,163.355637,160.133850,161.051620,111.066338,7669272
2011-05-06,161.596558,162.667297,160.841293,161.462708,111.847816,5062012
2011-05-09,160.984711,162.380493,160.908218,161.663483,111.986877,3760161
2011-05-10,161.806885,163.384323,161.778198,162.887192,112.834579,5161801
2011-05-11,162.810699,163.021027,160.439774,162.045883,112.251785,4877707
2011-05-12,162.189301,165.172089,161.233276,164.665390,114.066368,5374871
2011-05-13,164.149139,164.579346,161.988525,162.447418,112.529915,5405100
2011-05-16,162.342255,163.135757,160.908218,161.434036,111.827988,4876661
2011-05-17,160.468445,163.871887,159.206497,163.001907,112.914070,9176767
2011-05-18,162.619507,163.661575,162.007645,162.944550,112.874306,4345398
2011-05-19,163.346085,163.862335,161.873810,163.087952,112.973656,3701062
2011-05-20,162.906311,163.623322,161.931168,162.676865,112.688904,5093915
2011-05-23,161.166351,161.271515,159.722748,160.860428,111.430611,5380624
2011-05-24,161.089859,161.252396,160.143402,160.602295,111.251801,4857206
2011-05-25,160.258133,160.994263,160.143402,160.372849,111.092888,4060677
2011-05-26,160.095596,160.133850,158.604202,159.827911,110.715340,6036780
2011-05-27,160.525818,161.061188,159.655838,160.133850,110.927315,3428370
2011-05-31,161.032501,162.418732,160.439774,161.500961,111.874336,9543076
2011-06-01,161.472275,162.122375,159.177826,159.235184,110.304764,5370792
2011-06-02,159.120453,159.751434,158.422562,158.785858,109.993500,4031389
2011-06-03,157.074570,158.594650,156.912048,157.791580,109.304764,5471103
2011-06-06,157.514343,158.298279,157.045883,157.504776,109.106087,3786206
2011-06-07,157.848953,157.973236,156.414917,156.491394,108.404083,4379602
2011-06-08,156.089859,157.600388,156.080307,157.112808,108.834549,4027937
2011-06-09,157.753342,158.661575,157.514343,157.590820,109.165703,4497591
2011-06-10,157.332703,157.590820,155.707458,156.003830,108.066368,4898732
2011-06-13,157.208420,157.227539,155.573608,155.994263,108.059738,5333763
2011-06-14,156.663483,157.332703,156.453156,156.902481,108.688881,7374300
2011-06-15,155.592728,156.223709,154.416824,155.191208,107.503441,5465978
2011-06-16,154.933075,156.434036,154.665390,155.516251,107.728607,5084711
2011-06-17,157.017212,157.839386,156.386230,157.208420,108.900833,7478586
2011-06-20,156.500961,158.326965,156.395798,157.762909,109.284920,4138081
2011-06-21,157.934998,159.416824,156.787766,158.910141,110.079590,5635116
2011-06-22,158.307846,159.474182,157.839386,158.393875,109.721977,4142683
2011-06-23,156.845123,159.397705,156.596558,158.814529,110.013374,5513989
2011-06-24,158.556412,158.642441,157.332703,157.810699,109.318031,4605120
2011-06-27,158.451248,160.841293,157.944550,160.248566,111.006767,4651248
2011-06-28,160.927338,163.193115,160.621414,162.533463,112.589531,5073100
2011-06-29,163.107071,163.346085,162.351822,163.040146,112.940506,3992687
2011-06-30,163.585083,164.866150,163.240921,164.005737,113.609398,5340039
2011-07-01,164.063095,166.969406,163.948380,166.864243,115.589539,5420058
2011-07-05,165.889099,167.715103,165.889099,167.715103,116.178940,4797479
2011-07-06,167.485657,169.952194,167.390060,169.894836,117.688911,6156651
2011-07-07,169.005737,169.474182,168.374756,168.718933,116.874321,6177258
2011-07-08,167.772461,168.728485,167.313583,168.728485,116.880951,4602295
2011-07-11,167.208420,168.403442,166.931168,167.294449,115.887558,4985759
2011-07-12,167.237091,167.657745,166.242828,166.395798,115.265060,5268493
2011-07-13,167.208420,168.565964,166.347992,166.653915,115.443848,4262241
2011-07-14,166.730408,168.355637,166.195023,166.567871,115.384247,4825303
2011-07-15,167.380493,168.202682,166.414917,167.820267,116.251793,5593067
2011-07-18,167.045883,168.699814,165.946457,167.571701,116.079597,9288166
2011-07-19,170.879547,177.065002,170.793503,177.065002,122.655769,13854898
2011-07-20,175.755264,176.309753,174.952194,175.573608,121.622650,6172551
2011-07-21,175.516251,177.342255,174.856598,176.768646,122.450500,5186486
2011-07-22,176.520081,177.466537,176.156784,177.036331,122.635956,4723841
2011-07-25,175.803055,176.826004,175.219879,175.621414,121.655830,5216402
2011-07-26,174.894836,175.956024,174.617584,174.885284,121.145821,4556585
2011-07-27,174.005737,174.866150,172.973236,173.374756,120.099464,6073913
2011-07-28,173.097519,175.210327,172.925430,173.804977,120.397522,4684825
2011-07-29,172.332703,175.363297,171.826004,173.852768,120.430641,6972218
2011-08-01,174.569794,175.611862,170.650101,172.801147,119.702118,6111464
2011-08-02,172.036331,174.273422,170.038239,170.219879,117.914047,6035838
2011-08-03,169.856598,171.347992,167.695984,170.965576,118.430595,7031212
2011-08-04,168.738052,170.095596,163.652008,163.938812,113.563080,11529326
2011-08-05,164.531555,166.558319,159.196945,165.372849,114.556442,12417903
2011-08-08,161.405350,165.019119,158.699814,158.910141,110.558968,16531925
2011-08-09,160.095596,163.527725,154.875717,163.107071,113.478905,13093410
2011-08-10,160.783936,161.787766,154.732315,155.391968,108.111244,14637306
2011-08-11,156.883362,161.347992,155.774384,159.397705,110.898224,9597678
2011-08-12,161.089859,161.931168,158.537292,160.803055,111.875946,5425602
2011-08-15,163.785858,166.347992,162.896744,165.382416,115.061935,7997088
2011-08-16,164.617584,164.617584,161.567871,163.709366,113.897911,5842328
2011-08-17,164.024857,165.382416,162.418732,163.938812,114.057587,5365666
2011-08-18,159.005737,159.139572,153.116638,156.625244,108.969330,15776400
2011-08-19,155.038239,156.730408,150.219879,150.611862,104.785583,14715756
2011-08-22,154.254303,154.569794,150.688339,151.988525,105.743401,7582559
2011-08-23,153.585083,157.351822,152.514343,157.093689,109.295242,7241772
2011-08-24,156.912048,159.493301,156.166351,159.426392,110.918167,6722642
2011-08-25,160.152969,161.118546,157.600388,158.298279,110.133286,7062174
2011-08-26,157.600388,161.883362,156.099426,161.701721,112.501137,6734357
2011-08-29,163.078400,165.124283,162.868073,165.028687,114.815826,5536896
2011-08-30,164.493301,165.879547,163.365204,164.923523,114.742676,4683674
2011-08-31,165.669220,166.080307,163.202682,164.349899,114.343575,6353613
2011-09-01,165.114716,166.042068,162.638626,162.839386,113.292694,5715239
2011-09-02,160.315491,161.500961,158.699814,159.636703,111.064484,5208139
2011-09-06,155.889099,158.269592,155.066925,157.848953,109.820671,6026215
2011-09-07,159.923523,160.516251,158.852768,159.952194,111.283966,7109244
2011-09-08,159.655838,162.122375,157.839386,157.982788,109.913803,6304451
2011-09-09,157.332703,157.925430,153.738052,154.273422,107.333054,7054119
2011-09-12,153.001907,155.296371,151.778198,155.277252,108.031448,5488571
2011-09-13,156.443588,156.711288,154.435944,156.242828,108.703239,4941095
2011-09-14,156.797318,162.198853,154.866150,159.885284,111.237450,7301812
2011-09-15,161.223709,162.676865,159.875717,162.609940,113.133095,5715762
2011-09-16,163.795410,165.382416,162.275330,165.382416,115.061935,11556313
2011-09-19,162.045883,166.223709,161.978973,165.516251,115.155090,4974358
2011-09-20,165.936905,169.627151,165.105164,167.036331,116.212631,6495242
2011-09-21,167.304016,169.856598,165.028687,165.411087,115.081879,7367083
2011-09-22,160.927338,162.495224,159.177826,161.204590,112.155296,8572598
2011-09-23,159.646271,162.084137,158.470367,161.892929,112.634209,5843584
2011-09-26,163.441681,167.017212,162.390060,166.835571,116.072952,7056002
2011-09-27,169.043976,171.720840,168.671127,169.894836,118.201370,7990185
2011-09-28,170.143402,172.801147,169.292542,169.741867,118.094971,8087881
2011-09-29,171.787766,172.954117,167.810699,171.290634,119.172462,7263738
2011-09-30,168.269592,170.430206,167.065002,167.179733,116.312401,8166540
2011-10-03,166.692154,170.095596,165.430206,165.669220,115.261459,9458560
2011-10-04,163.996170,167.370941,161.453156,167.055450,116.225952,9623200
2011-10-05,166.892929,169.502869,165.086044,169.072662,117.629372,6120878
2011-10-06,169.034424,173.986618,167.934998,173.699814,120.848656,7511221
2011-10-07,174.302109,175.640533,173.652008,174.369019,121.314224,7157360
2011-10-10,174.952194,178.422562,174.856598,178.412994,124.127739,6050901
2011-10-11,176.472275,177.820267,176.013382,176.864243,123.050247,5575703
2011-10-12,177.896744,179.732315,177.485657,177.934998,123.795174,5583757
2011-10-13,176.835571,179.254303,176.386230,178.604202,124.260773,4601563
2011-10-14,179.913956,182.151047,179.474182,182.151047,126.728432,5615137
2011-10-17,181.367111,181.797318,177.724670,178.384323,124.107857,9194654
2011-10-18,170.172089,171.491394,168.499039,171.032501,118.992928,16452952
2011-10-19,171.778198,171.902481,169.225616,169.588913,117.988564,7016882
2011-10-20,170.296371,171.357559,168.422562,169.455063,117.895416,7859435
2011-10-21,171.233276,173.680695,170.889099,173.642441,120.808731,8424693
2011-10-24,173.527725,175.325043,172.676865,174.235184,121.221092,6161568
2011-10-25,173.671127,174.923523,172.093689,172.428299,119.964027,5620263
2011-10-26,173.747604,174.263855,171.156784,173.967499,121.034889,5635534
2011-10-27,176.854691,178.776291,175.124283,177.705551,123.635551,7382459
2011-10-28,177.409180,179.799240,177.131927,179.206497,124.679832,5240251
2011-10-31,177.428299,178.690247,176.510513,176.510513,122.804100,4926660
2011-11-01,173.565964,175.200760,172.791580,173.374756,120.622467,6151735
2011-11-02,175.908218,177.103256,174.980881,175.831741,122.331848,4326884
2011-11-03,176.988525,179.521988,175.927338,179.063095,124.580055,5181361
2011-11-04,178.078400,178.910141,176.615677,178.183563,123.968155,3386530
2011-11-07,178.030594,179.474182,176.625244,179.082214,124.593338,3693217
2011-11-08,179.235184,179.617584,177.351822,179.015289,125.047455,4529808
2011-11-09,176.099426,177.093689,173.193115,174.225616,121.701714,5747561
2011-11-10,175.506699,176.644363,173.871887,175.286804,122.443008,4060154
2011-11-11,177.122375,179.569794,176.998093,179.139572,125.134254,3833904
2011-11-14,180.850861,181.491394,178.632889,179.110901,125.114212,6316376
2011-11-15,179.244736,181.615677,177.476105,180.449326,126.049179,4796224
2011-11-16,179.560226,181.548752,178.107071,178.412994,124.626724,4829173
2011-11-17,178.594650,180.525818,175.325043,177.562134,124.032394,6109163
2011-11-18,178.499039,178.747604,176.539200,177.093689,123.705185,4645181
2011-11-21,175.305923,175.869980,172.084137,173.499039,121.194176,5381775
2011-11-22,174.206497,174.933075,172.361374,173.336517,121.080666,4370816
2011-11-23,172.724670,173.508606,169.713196,170.124283,118.836823,5021741
2011-11-25,170.181641,171.663483,169.273422,169.273422,118.242500,2335509
2011-11-28,174.674957,174.885284,172.724670,174.196945,121.681709,4732313
2011-11-29,174.015289,175.248566,172.887192,172.982788,120.833542,3830034
2011-11-30,176.453156,180.066925,176.108994,179.732315,125.548302,8197293
2011-12-01,178.785858,181.634796,178.556412,181.118546,126.516609,5082305
2011-12-02,181.567871,182.915863,181.118546,181.319305,126.656868,5190461
2011-12-05,182.772461,185.095596,182.007645,182.447418,127.444878,5961572
2011-12-06,182.265778,185.019119,181.950287,184.455063,128.847290,4335565
2011-12-07,183.546844,186.328873,182.868073,185.516251,129.588516,5315458
2011-12-08,184.015289,185.277252,182.667297,183.154877,127.939117,4569974
2011-12-09,184.426392,186.300186,183.938812,186.003830,129.929138,5070903
2011-12-12,185.124283,185.372849,182.810699,183.728485,128.339722,3970721
2011-12-13,184.952194,185.755264,182.256210,182.743790,127.651917,5238786
2011-12-14,181.491394,181.912048,179.732315,180.420654,126.029190,5290354
2011-12-15,182.103256,182.791580,178.671127,179.235184,125.201057,4680327
2011-12-16,179.741867,179.741867,173.910141,175.497131,122.589905,12394472
2011-12-19,176.395798,176.567871,174.235184,174.847031,122.135803,5271735
2011-12-20,177.342255,179.091782,176.634796,179.005737,125.040787,4958145
2011-12-21,175.162521,175.430206,171.166351,173.489487,121.187492,9709495
2011-12-22,174.674957,174.761002,173.040146,174.034424,121.568176,5284392
2011-12-23,175.057358,176.720840,173.891006,176.625244,123.377884,3192706
2011-12-27,176.835571,177.676865,176.281067,176.816437,123.511490,2902859
2011-12-28,177.045883,177.246658,175.277252,175.898666,122.870415,3004112
2011-12-29,175.975143,178.040146,175.917786,177.992355,124.332924,3076914
2011-12-30,178.135757,178.279160,175.764816,175.793503,122.796951,3693321
2012-01-03,178.518158,180.411087,177.820267,178.107071,124.413025,5905716
2012-01-04,177.409180,178.135757,176.806885,177.380493,123.905525,4546648
2012-01-05,176.682602,176.892929,175.047806,176.539200,123.317795,4668403
2012-01-06,176.281067,176.367111,174.292542,174.512421,121.902100,5122367
2012-01-09,174.187378,174.254303,172.342255,173.604202,121.267639,5440455
2012-01-10,175.172089,175.640533,173.231354,173.336517,121.080666,5398406
2012-01-11,172.782028,174.770554,172.562134,174.302109,121.755142,4299897
2012-01-12,173.862335,173.910141,170.535370,172.609940,120.573120,7197526
2012-01-13,171.587006,171.711288,169.550674,171.281067,119.644867,5522043
2012-01-17,172.428299,173.996170,171.434036,172.084137,120.205879,6279556
2012-01-18,171.921600,173.613770,171.606125,173.107071,120.920403,4812228
2012-01-19,173.795410,174.340347,172.418732,172.581268,120.553085,8961291
2012-01-20,177.600388,180.659653,176.625244,180.229446,125.895584,13440786
2012-01-23,179.646271,182.141495,179.416824,181.625244,126.870605,6016278
2012-01-24,180.334610,183.843216,180.229446,183.489487,128.172791,5591602
2012-01-25,182.915863,183.785858,181.271515,183.298279,128.039276,4560246
2012-01-26,183.355637,184.311661,182.093689,182.581268,127.538383,4188916
2012-01-27,181.653915,183.336517,181.462708,182.084137,127.191139,3514978
2012-01-30,181.061188,184.254303,179.942642,184.034424,128.553421,4559514
2012-01-31,184.598465,184.608032,182.600388,184.130020,128.620239,5048833
2012-02-01,184.713196,186.242828,183.948380,184.149139,128.633621,5322885
2012-02-02,184.244736,184.827911,182.915863,183.107071,127.905640,4087036
2012-02-03,184.445511,185.592728,184.072662,185.124283,129.314789,4729698
2012-02-06,184.015289,185.238998,183.556412,184.340347,128.767181,3807231
2012-02-07,183.986618,185.602295,183.527725,184.847031,129.121140,3590918
2012-02-08,184.302109,185.066925,183.298279,184.464630,129.355698,3978775
2012-02-09,184.541107,185.908218,184.082214,184.636703,129.476410,4054714
2012-02-10,183.326965,183.967499,182.868073,183.957932,129.000443,3547091
2012-02-13,184.808792,185.172089,183.307846,184.149139,129.134521,2571905
2012-02-14,183.326965,184.130020,182.437866,183.766724,128.866333,3554413
2012-02-15,183.852768,184.933075,182.848953,183.795410,128.886444,4205861
2012-02-16,184.139572,184.751434,183.556412,184.531555,129.402679,3687673
2012-02-17,185.191208,185.334610,183.843216,184.913956,129.670807,3918839
2012-02-21,185.210327,185.697891,183.996170,184.885284,129.650772,3445106
2012-02-22,184.541107,186.175903,184.273422,185.344162,129.972519,3426487
2012-02-23,185.344162,190.468445,184.780121,188.919693,132.479858,8402204
2012-02-24,189.655838,189.827911,187.963669,189.063095,132.580414,3507447
2012-02-27,188.126190,189.971313,187.476105,188.843216,132.426208,3931286
2012-02-28,189.053543,190.210327,188.747604,189.273422,132.727890,3313100
2012-02-29,189.158707,190.411087,187.810699,188.078400,131.889908,5352487
2012-03-01,188.556412,189.741867,188.269592,188.843216,132.426208,3724074
2012-03-02,188.432129,190.143402,188.393875,190.066925,133.284378,3898860
2012-03-05,189.636703,192.342255,189.579346,191.835571,134.524643,7257148
2012-03-06,190.382416,190.860428,188.154877,188.585083,132.245224,5454576
2012-03-07,189.378586,189.837479,188.632889,189.072662,132.587112,3500857
2012-03-08,190.478012,191.195023,189.913956,191.022949,133.954727,3290507
2012-03-09,191.185471,192.256210,190.936905,191.797318,134.497803,3324397
2012-03-12,192.093689,192.705551,191.424469,192.160614,134.752548,3263206
2012-03-13,192.848953,194.933075,192.743790,194.818359,136.616272,5089836
2012-03-14,194.818359,196.128113,194.684509,195.717010,137.246460,4814006
2012-03-15,195.927338,197.112808,195.736145,196.940720,138.104599,3787671
2012-03-16,197.925430,198.393875,196.950287,196.950287,138.111359,10080302
2012-03-19,196.663483,197.447418,195.506699,196.673035,137.916885,3936307
2012-03-20,195.736145,195.984711,194.741867,195.267685,136.931366,3865075
2012-03-21,195.334610,196.720840,195.315491,195.688339,137.226364,3483075
2012-03-22,195.028687,196.931168,194.990433,196.453156,137.762695,3459959
2012-03-23,196.835571,196.902481,195.564056,196.443588,137.756012,3175865
2012-03-26,197.370941,198.776291,197.246658,198.632889,139.291260,3575437
2012-03-27,199.292542,199.483749,197.896744,198.068832,138.895691,2828907
2012-03-28,198.317398,199.512421,197.198853,198.173996,138.969406,3415922
2012-03-29,197.026764,199.330780,196.959854,199.110901,139.626480,3560270
2012-03-30,199.560226,199.923523,198.862335,199.474182,139.881165,3363099
2012-04-02,199.770554,200.468445,198.938812,200.258133,140.430908,3543743
2012-04-03,200.105164,201.424469,199.369019,200.286804,140.451019,4279709
2012-04-04,197.151047,197.877625,196.166351,196.988525,138.138138,4606584
2012-04-05,196.128113,196.634796,195.468445,196.434036,137.749268,3984214
2012-04-09,195.411087,197.103256,194.426392,195.927338,137.393997,3479937
2012-04-10,195.927338,196.692154,193.279160,193.432129,135.644165,4323013
2012-04-11,195.019119,195.334610,193.556412,193.671127,135.811813,3521045
2012-04-12,193.881454,196.520081,193.728485,196.290634,137.648743,3064362
2012-04-13,195.334610,195.650101,193.881454,193.881454,135.959305,3940282
2012-04-16,195.736145,196.912048,193.804977,193.804977,135.905624,4002624
2012-04-17,195.573608,198.508606,195.172089,198.326965,139.076706,6344513
2012-04-18,193.527725,195.095596,191.204590,191.328873,134.169327,10620561
2012-04-19,191.233276,192.409180,188.833649,190.736145,133.753662,6027993
2012-04-20,191.042068,191.319305,190.334610,190.822174,133.813980,4977077
2012-04-23,189.187378,190.344162,188.135757,189.885284,133.156937,3785265
2012-04-24,190.305923,193.575531,190.124283,191.204590,134.082169,5885110
2012-04-25,193.135757,194.732315,192.925430,194.617584,136.475525,4187556
2012-04-26,194.455063,197.141495,194.455063,196.539200,137.822998,3454624
2012-04-27,197.390060,199.015289,196.854691,197.715103,138.647629,3657757
2012-04-30,197.619507,198.814529,197.246658,197.973236,138.828659,2900767
2012-05-01,198.068832,199.741867,197.619507,198.852768,139.445435,2840831
2012-05-02,197.868073,199.110901,197.810699,198.910141,139.485641,2468874
2012-05-03,199.110901,199.732315,197.466537,198.126190,138.935913,2956624
2012-05-04,197.390060,198.001907,195.411087,195.975143,137.427475,4208686
2012-05-07,194.990433,195.764816,193.977051,194.789673,136.596130,3528576
2012-05-08,193.537292,194.130020,190.936905,192.619507,135.640213,4060049
2012-05-09,191.195023,194.072662,190.305923,192.380493,135.471848,3914655
2012-05-10,192.160614,194.311661,191.223709,191.778198,135.047775,4006703
2012-05-11,191.166351,193.231354,191.156784,192.323135,135.431534,2501509
2012-05-14,191.128113,191.883362,189.827911,190.669220,134.266830,3168543
2012-05-15,190.669220,192.609940,190.019119,190.286804,133.997574,3124820
2012-05-16,190.650101,192.495224,189.464630,190.946457,134.462082,5231046
2012-05-17,190.889099,191.959854,188.948380,189.187378,133.223343,5885110
2012-05-18,190.038239,190.038239,186.577438,187.265778,131.870178,6001007
2012-05-21,187.361374,189.225616,186.070740,189.063095,133.135834,4007958
2012-05-22,189.330780,189.541107,187.437866,188.164429,132.503006,3731187
2012-05-23,186.931168,187.848953,184.703629,187.495224,132.031754,4288600
2012-05-24,187.370941,187.648178,185.468445,187.466537,132.011551,3733488
2012-05-25,186.529633,187.380493,185.468445,185.755264,130.806458,3035387
2012-05-29,186.634796,189.369019,186.634796,187.820267,132.260635,3784951
2012-05-30,186.233276,186.873810,185.248566,185.975143,130.961334,3768215
2012-05-31,185.564056,186.357559,183.556412,184.416824,129.863998,9714725
2012-06-01,181.759079,183.288712,180.305923,180.764816,127.292282,5445894
2012-06-04,180.057358,181.051620,178.776291,180.248566,126.928764,4837227
2012-06-05,179.655838,181.500961,179.311661,180.879547,127.373100,3720099
2012-06-06,182.390060,185.468445,181.663483,185.458893,130.597794,3808800
2012-06-07,186.692154,187.217972,185.411087,185.889099,130.900772,3871351
2012-06-08,185.191208,186.558319,184.225616,186.558319,131.372009,2593243
2012-06-11,187.954117,188.049713,183.910141,184.043976,129.601471,3423872
2012-06-12,183.690247,186.108994,183.690247,185.994263,130.974792,3162790
2012-06-13,185.812622,186.606125,183.891006,184.608032,129.998642,3397094
2012-06-14,184.512421,187.217972,184.263855,186.520081,131.345062,3749910
2012-06-15,187.456985,190.506699,186.806885,190.344162,134.037918,6682894
2012-06-18,188.881454,190.860428,188.499039,189.569794,133.492691,3534329
2012-06-19,190.086044,191.195023,190.057358,190.181641,133.923477,3449290
2012-06-20,189.961761,190.956024,188.814529,190.038239,133.822525,3533597
2012-06-21,190.315491,190.678772,184.694077,184.885284,130.193878,4515164
2012-06-22,185.344162,186.309753,184.722748,185.181641,130.402527,9228858
2012-06-25,184.015289,184.885284,183.250473,184.378586,129.837067,3359334
2012-06-26,185.028687,185.162521,182.361374,183.508606,129.224457,3593951
2012-06-27,183.690247,185.181641,182.504776,184.512421,129.931335,2889784
2012-06-28,182.820267,183.632889,180.592728,182.982788,128.854156,4149796
2012-06-29,185.994263,187.198853,183.948380,186.978973,131.668213,5501542
2012-07-02,187.724670,188.527725,186.281067,187.217972,131.836487,2957042
2012-07-03,186.864243,187.705551,186.338425,187.313583,131.903824,1517118
2012-07-05,186.309753,188.193115,185.114716,186.701721,131.472961,2813949
2012-07-06,185.391968,185.411087,181.395798,182.992355,128.860901,5180733
2012-07-09,182.370941,182.600388,179.780121,181.328873,127.689491,4171553
2012-07-10,181.931168,182.734222,177.437866,178.068832,125.393837,4906054
2012-07-11,178.030594,179.120453,175.439774,177.103256,124.713844,5707081
2012-07-12,176.147232,176.281067,173.852768,175.038239,123.259689,5158140
2012-07-13,175.391968,178.135757,174.980881,177.829834,125.225510,4113918
